date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2023-08-08,24.4,18.2,17.7,11,27,,95,75.6,69,43,14.8,13.5,12.8,10.9,28,15.67,16,4,37,25,101.18,101.02,101.05,100.91,98.34,98.17,98.2,98.07,24100,19500,18500,12900,3.4,3,2.8,2.1,0.3,0,12.7,10.7,7.7,3,,,,06:08:00,1691492880,6.13,21:00:00,1691546400,21,14.87,5,5,24,24,9,15,,,,,,8,4.9,4.5,1,,,,
2023-08-07,27.9,19.37,19.04,10.2,29,,100,70.7,69,38,15.8,13.1,13.2,10.6,26,8.33,14.5,3,48,25,101.63,101.42,101.38,101.14,98.76,98.56,98.53,98.3,24100,18100,18500,12900,4,3,3.1,2.3,0,1,14,12,9,1.3,,,,06:06:00,1691406360,6.1,21:01:00,1691460060,21.02,14.92,7,7,27,27,15,15,,,,,,8,2.7,4,0,,,,
2023-08-06,25.7,18.77,18.2,10.7,29,,97,74,72,47,15.9,13.5,13.3,10.8,23,13.96,14.5,6,45,34,101.74,101.64,101.64,101.54,98.87,98.78,98.77,98.67,24100,23366.7,21700,19300,11,3.9,6.6,2.2,0,0.2,13.2,11.2,8.2,0,,,,06:05:00,1691319900,6.08,21:03:00,1691373780,21.05,14.97,7,7,26,26,11,12,,,,,,5,1.7,2.5,0,,,,
2023-08-05,28.1,22.11,20.9,13.7,33,,98,72.9,72.5,47,19.5,16.6,16.4,13.3,19,11.58,11.5,4,,,101.68,101.63,101.61,101.53,98.83,98.78,98.76,98.68,24100,22166.7,19300,14500,4,2.7,3.1,2.2,0,2.9,15.9,13.9,10.9,0,,,,06:04:00,1691233440,6.07,21:05:00,1691287500,21.08,15.02,8,8,26,29,12,13,,,,,,8,4.9,4.5,1,,,,
2023-08-04,26.8,21.12,19.64,12.5,33,,100,76.2,75.5,51,18.5,16.4,15.4,12.4,19,9.5,9.5,0,,,101.82,101.71,101.69,101.56,98.96,98.85,98.84,98.72,24100,17833.3,16100,8100,4,3.5,3.5,3,0,1.6,14.6,12.6,9.6,0,,,,06:02:00,1691146920,6.03,21:06:00,1691201160,21.1,15.07,8,8,29,29,17,17,,,,,,8,5.1,4.5,1,,,,
2023-08-03,27.2,20.65,19.75,12.3,32,,96,72.6,73,50,17.3,15.2,14.7,12,19,10.96,11.5,4,,,101.83,101.72,101.67,101.52,98.97,98.86,98.83,98.68,24100,18700,16900,9700,5,3.2,3.5,2,0,1.8,14.8,12.8,9.8,0,,,,06:01:00,1691060460,6.02,21:08:00,1691114880,21.13,15.12,8,8,28,28,15,15,,,,,,6,1.4,3,0,,,,
2023-08-02,29.7,22.78,22,14.3,37,,96,74.6,71.5,47,20.1,17.6,17.4,14.8,15,8.67,7.5,0,,,101.49,101.42,101.42,101.35,98.64,98.57,98.57,98.5,24100,24100,24100,24100,3.9,3,3.1,2.3,0,4,17,15,12,0,,,,05:59:00,1690973940,5.98,21:09:00,1691028540,21.15,15.17,8,8,29,29,14,14,,,,,,5,2.1,2.5,0,,,,
2023-08-01,27.6,22.34,22,16.4,35,,98,74.6,75,52,21,17.5,17.1,13.3,32,14.08,18.5,5,53,4,101.72,101.46,101.53,101.34,98.86,98.61,98.68,98.5,24100,23162.5,15250,6400,3.1,2.5,2.5,1.9,0,4,17,15,12,20,,,,05:58:00,1690887480,5.97,21:11:00,1690942260,21.18,15.22,8,8,30,30,16,18,,,,,,8,5.1,4.5,1,,,,
2023-07-31,28.2,20.33,19.25,10.3,31,,94,65.2,67.5,41,15.5,13,12.5,9.5,22,7.71,11,0,,,102.06,101.9,101.88,101.7,99.18,99.03,99.01,98.84,24100,24033.3,23300,22500,3,2.5,2.5,2,0,1.2,14.2,12.2,9.2,0,,,,05:57:00,1690801020,5.95,21:12:00,1690855920,21.2,15.25,8,8,29,29,16,18,,,,,,7,3,3.5,0,,,,
2023-07-30,26.7,19.73,19.5,12.3,29,,92,64.7,65,38,14.7,12.2,12.7,10.6,15,6.54,7.5,0,,,102.17,102.06,102.05,101.93,99.28,99.18,99.17,99.06,24100,24100,24100,24100,2.5,2,2,1.4,0,1.5,14.5,12.5,9.5,0,,,,05:55:00,1690714500,5.92,21:14:00,1690769640,21.23,15.32,8,8,27,27,12,13,,,,,,6,2.1,3,0,,,,
2023-07-29,23,15.89,14.6,6.2,,,99,71,71,43,13,9.9,10.1,7.1,17,8.17,8.5,0,28,28,102.56,102.37,102.34,102.12,99.64,99.46,99.44,99.23,24100,24100,24100,24100,2.1,1.6,1.6,1.1,3.4,0,9.6,7.6,4.6,0,,,,05:54:00,1690628040,5.9,21:15:00,1690683300,21.25,15.35,7,7,23,24,11,12,,,,,,8,3.3,4,0,,,,
2023-07-28,20.2,16.01,14.1,8,,,96,81.5,78.5,61,14.9,12.6,11.5,8.1,25,15.58,16.5,8,33,2,102.35,102.03,101.97,101.6,99.43,99.15,99.08,98.74,24100,24100,24100,24100,1.5,1.2,1.2,1,3.9,0,9.1,7.1,4.1,0,,,,05:52:00,1690541520,5.87,21:17:00,1690597020,21.28,15.42,8,8,22,22,8,8,,,,,,8,6,4,0,,,,
2023-07-27,27.1,20.18,19.3,11.5,30,,95,71.2,70,45,16.5,14.3,14.1,11.7,22,10.71,13,4,39,4,101.53,101.17,101.14,100.76,98.67,98.33,98.3,97.93,24100,24100,24100,24100,2.6,2.1,1.9,1.2,0,1.3,14.3,12.3,9.3,0,,,,05:51:00,1690455060,5.85,21:18:00,1690510680,21.3,15.45,8,8,28,28,13,13,,,,,,6,2.1,3,0,,,,
2023-07-26,31.8,24.15,23.75,15.7,44,,96,78,75,54,25.3,19.9,19.6,13.9,30,11.75,15,0,40,27,100.73,100.61,100.53,100.32,97.91,97.79,97.72,97.52,24100,24100,24100,24100,2.8,2.3,2.4,1.9,0,5.8,18.8,16.8,13.8,0,,,,05:50:00,1690368600,5.83,21:20:00,1690424400,21.33,15.5,8,8,32,32,16,16,,,,,,8,4,4.5,1,,,,
2023-07-25,27.2,22.96,22.29,17.4,37,,97,81.9,78.5,60,23.1,19.6,19.9,16.7,38,19.96,23.5,9,35,17,101.35,100.89,100.99,100.62,98.51,98.06,98.16,97.8,24100,21566.7,18500,12900,4,2.7,2.9,1.8,0,4.3,17.3,15.3,12.3,18.9,,,,05:49:00,1690282140,5.82,21:21:00,1690338060,21.35,15.53,7,8,29,29,18,18,,,,,,8,7.2,5.5,3,,,,
2023-07-24,27.4,20.65,19.64,11.9,31,,97,70.2,71,45,16.6,14.6,13.9,11.2,17,6.17,8.5,0,,,101.79,101.62,101.59,101.39,98.92,98.76,98.73,98.54,24100,18766.7,18500,12900,4.3,2.9,2.8,1.4,0,1.6,14.6,12.6,9.6,4.5,,,,05:47:00,1690195620,5.78,21:22:00,1690251720,21.37,15.58,8,8,28,28,17,18,,,,,,7,3.5,3.5,0,,,,
2023-07-23,23.6,18.61,18.89,14.2,28,,97,81,78.5,60,16.3,15.1,15.2,14,19,8.71,9.5,0,34,2,101.57,101.38,101.38,101.2,98.69,98.52,98.52,98.35,24100,12875,14450,4800,7,3.2,4.3,1.7,0,0.9,13.9,11.9,8.9,7.5,,,,05:46:00,1690109160,5.77,21:23:00,1690165380,21.38,15.62,7,7,27,27,14,14,,,,,,8,4.9,4,0,,,,
2023-07-22,26.3,20.75,20.3,14.3,30,,99,77.4,74,49,17.8,16.2,16,14.2,25,13.62,15,5,38,31,101.18,101.1,101.08,100.98,98.33,98.26,98.24,98.14,24100,12000,15250,6400,7,3.8,4.5,2,0,2.3,15.3,13.3,10.3,4.2,,,,05:45:00,1690022700,5.75,21:25:00,1690079100,21.42,15.67,7,7,28,28,15,16,,,,,,8,4.5,4,0,,,,
2023-07-21,28.6,20.88,20.5,12.4,31,,96,69.5,67.5,39,17.3,14.4,14.6,11.8,16,11.75,10.5,5,49,26,101.79,101.52,101.44,101.09,98.92,98.66,98.58,98.25,24100,19766.7,16900,9700,3.1,2.5,2.4,1.6,0,2.5,15.5,13.5,10.5,2.3,,,,05:43:00,1689936180,5.72,21:26:00,1689992760,21.43,15.72,7,7,27,27,15,16,,,,,,6,2.8,3,0,,,,
2023-07-20,26.6,19.63,19.2,11.8,29,,100,71.2,71.5,43,16,13.6,13.9,11.8,16,11.75,11.5,7,,,101.97,101.86,101.85,101.73,99.09,98.98,98.97,98.85,24100,23100,21700,19300,2,1.6,1.6,1.1,0,1.2,14.2,12.2,9.2,0,,,,05:42:00,1689849720,5.7,21:27:00,1689906420,21.45,15.75,7,7,27,27,14,14,,,,,,5,2.1,2.5,0,,,,
2023-07-19,23.1,18.05,18.8,14.5,28,,98,86.7,83,68,17.3,15.7,15.7,14.1,22,14.04,14.5,7,35,36,101.69,101.24,101.37,101.04,98.81,98.38,98.5,98.19,24100,20833.3,16900,9700,3,2.2,2.5,2,0,0.8,13.8,11.8,8.8,1.6,,,,05:41:00,1689763260,5.68,21:28:00,1689820080,21.47,15.78,5,7,21,21,12,13,,,,,,8,5.7,4.5,1,,,,
2023-07-18,24,16.89,16.35,8.7,27,,100,79.2,78,56,15.4,13,12.2,9,19,9.04,9.5,0,,,101.52,101.39,101.38,101.25,98.64,98.51,98.51,98.39,24100,22300,16900,9700,3,2.2,2.5,2,1.6,0,11.3,9.3,6.3,0.5,,,,05:40:00,1689676800,5.67,21:29:00,1689733740,21.48,15.82,7,8,25,25,13,13,,,,,,8,6,4,0,,,,
2023-07-17,23.8,17.18,17.3,10.8,26,,100,77.1,75,50,14.2,12.8,12.3,10.5,33,15.75,16.5,0,43,32,101.6,101.49,101.49,101.37,98.72,98.61,98.61,98.5,24100,18500,16100,8100,4,2.3,2.6,1.3,0.7,0,12.3,10.3,7.3,0,,,,05:39:00,1689590340,5.65,21:30:00,1689647400,21.5,15.85,7,7,22,22,12,13,,,,,,8,4.8,4,0,,,,
2023-07-16,19,14.71,14.3,9.6,,,99,84,80,61,14,11.9,11.8,9.5,37,22.96,24,11,45,35,101.57,101.18,101.18,100.79,98.68,98.3,98.31,97.93,24100,23633.3,18500,12900,2,1.4,1.5,1,3.7,0,9.3,7.3,4.3,4.3,,,,05:37:00,1689503820,5.62,21:31:00,1689561060,21.52,15.9,7,7,19,19,10,10,,,,,,8,6.7,5.5,3,,,,
2023-07-15,22,15.51,15.25,8.5,,,97,72.1,72,47,13,10.1,10.2,7.5,30,17.46,19,8,35,28,100.99,100.9,100.89,100.79,98.13,98.03,98.03,97.93,24100,24100,24100,24100,1.7,1.4,1.4,1,2.8,0,10.2,8.2,5.2,0.7,,,,05:36:00,1689417360,5.6,21:32:00,1689474720,21.53,15.93,6,6,21,21,10,10,,,,,,8,6.6,5.5,3,,,,
2023-07-14,22.7,17.85,16.5,10.3,,,98,71.2,74,50,15.4,12.1,11.6,7.7,32,16.88,16,0,32,30,100.86,100.5,100.58,100.29,98.01,97.66,97.73,97.45,24100,23300,21700,19300,2.3,1.9,1.8,1.4,1.5,0,11.5,9.5,6.5,0,,,,05:35:00,1689330900,5.58,21:33:00,1689388380,21.55,15.97,7,7,23,23,11,12,,,,,,8,5.4,4.5,1,,,,
2023-07-13,26.2,19.23,19.64,13.1,31,,92,73.8,67,42,18.1,14.1,14.8,11.6,30,16.79,19.5,9,31,27,100.76,100.38,100.48,100.2,97.91,97.54,97.64,97.36,24100,24100,24100,24100,2.8,2.1,2.1,1.4,0,1.6,14.6,12.6,9.6,1.7,,,,05:34:00,1689244440,5.57,21:34:00,1689302040,21.57,16,7,7,26,26,10,14,,,,,,8,5,4,0,,,,
2023-07-12,21.5,16.55,15.1,8.7,,,95,72,71.5,48,14.2,11.2,11.1,8,17,9.12,8.5,0,27,23,101.44,101.16,101.12,100.79,98.56,98.3,98.25,97.94,24100,24100,24100,24100,2.3,1.9,1.8,1.4,2.9,0,10.1,8.1,5.1,0.2,,,,05:33:00,1689157980,5.55,21:35:00,1689215700,21.58,16.03,8,8,22,22,11,12,,,,,,8,6,4,0,,,,
2023-07-11,22.7,15.24,14.55,6.4,,,99,69.4,70.5,42,11.3,8.9,8.6,5.9,16,11.21,9.5,3,27,33,101.81,101.61,101.63,101.46,98.92,98.72,98.75,98.58,24100,24033.3,23300,22500,2.1,1.6,1.6,1,3.5,0,9.6,7.5,4.5,0,,,,05:32:00,1689071520,5.53,21:35:00,1689129300,21.58,16.05,8,8,22,22,7,9,,,,,,8,4.3,4,0,,,,
2023-07-10,19.8,13.26,12.65,5.5,,,96,66.8,66,36,9.4,6.3,6.5,3.7,46,21.38,25.5,5,59,30,101.53,101.11,101.13,100.73,98.63,98.23,98.25,97.88,24100,24100,24100,24100,1.6,1.4,1.4,1.2,5.3,0,7.7,5.7,2.6,0,,,,05:31:00,1688985060,5.52,21:36:00,1689042960,21.6,16.08,7,7,20,20,6,8,,,,,,6,3.2,3,0,,,,
2023-07-09,25.6,19.25,18.64,11.7,29,,91,71.2,71,51,16.6,13.8,13.7,10.8,33,17.12,21,9,40,33,100.75,100.43,100.47,100.2,97.91,97.6,97.64,97.38,24100,22433.3,19300,14500,2.7,2,2.1,1.6,0,0.6,13.6,11.6,8.6,2.1,,,,05:30:00,1688898600,5.5,21:37:00,1688956620,21.62,16.12,7,7,25,26,8,9,,,,,,8,6.6,5.5,3,,,,
2023-07-08,23.7,15.85,14.5,5.3,25,,95,63.6,64.5,34,13,8,8.8,4.6,19,10.62,11,3,31,26,101.77,101.4,101.28,100.8,98.87,98.52,98.41,97.95,24100,23900,21700,19300,3,1.9,2.2,1.4,3.5,0,9.5,7.5,4.5,0,,,,05:29:00,1688812140,5.48,21:37:00,1688870220,21.62,16.13,7,7,24,24,16,16,,,,,,8,5.7,4.5,1,,,,
2023-07-07,21.8,16.54,15.5,9.2,,,95,70.7,69.5,44,13.5,10.6,10.4,7.3,26,15.71,13,0,46,32,101.76,101.41,101.41,101.05,98.87,98.54,98.53,98.2,24100,24100,24100,24100,2.5,1.8,2,1.4,2.5,0,10.5,8.5,5.5,1.3,,,,05:28:00,1688725680,5.47,21:38:00,1688783880,21.63,16.17,7,7,21,21,7,8,,,,,,8,4.2,4.5,1,,,,
2023-07-06,26.9,17.86,18.1,9.3,27,,88,62.1,60.5,33,14.8,9.8,10.5,6.2,44,16.67,25.5,7,74,34,101.85,101.34,101.42,100.99,98.96,98.47,98.54,98.13,24100,23766.7,20100,16100,3.1,2.2,2.2,1.4,0,0.1,13.1,11.1,8.1,6.7,,,,05:28:00,1688639280,5.47,21:39:00,1688697540,21.65,16.18,7,7,26,26,12,13,,,,,,8,4.4,4,0,,,,
2023-07-05,21.2,14.7,13.8,6.4,,,98,63.2,66,34,9.1,6.9,6.4,3.7,23,13.46,14,5,42,29,102.08,101.96,101.95,101.82,99.18,99.06,99.06,98.93,24100,24100,24100,24100,2.1,1.5,1.6,1,4.2,0,8.8,6.8,3.8,0,,,,05:27:00,1688552820,5.45,21:39:00,1688611140,21.65,16.2,7,7,19,19,8,9,,,,,,7,3.9,3.5,0,,,,
2023-07-04,21.5,17.16,15.7,9.9,,,83,69.3,68.5,54,13.2,11.4,11.2,9.2,30,20.79,21,12,32,31,101.78,101.29,101.37,100.96,98.9,98.43,98.51,98.12,24100,22233.3,17700,11300,3,2.2,2.1,1.2,2.3,0,10.7,8.7,5.7,0,,,,05:26:00,1688466360,5.43,21:39:00,1688524740,21.65,16.22,7,7,22,22,6,8,,,,,,8,5.5,4,0,,,,
2023-07-03,24.6,20.32,19.3,14,28,,94,60.6,65.5,37,18.4,11.9,13.4,8.5,33,20.25,22,11,37,28,101.12,100.98,100.84,100.56,98.27,98.15,98.01,97.75,24100,23300,21700,19300,3.1,2.5,2.5,1.8,0,1.3,14.3,12.3,9.3,0,,,,05:25:00,1688379900,5.42,21:40:00,1688438400,21.67,16.25,8,8,25,25,15,15,,,,,,7,3.5,3.5,0,,,,
2023-07-02,31.3,24.92,24.55,17.8,39,,92,65.5,71,50,20.8,17.9,16.9,13,32,21.46,18,4,42,32,100.9,100.59,100.57,100.24,98.08,97.78,97.76,97.43,24100,21445.8,13050,2000,3.6,3.1,3.1,2.7,0,6.5,19.6,17.6,14.6,9.8,,,,05:25:00,1688293500,5.42,21:40:00,1688352000,21.67,16.25,8,8,33,33,19,19,,,,,,8,4.5,4,0,,,,
